District,Date,Rainfall,Rainfall_1Day,Rainfall_3Day,Rainfall_7Day,Rainfall_7Day_Avg,FloodRisk
Coimbatore,2020-05-14,0.4,0.4,1.3000000000000005,2.0,0.2857142857142857,0
Coimbatore,2020-05-15,0.5,0.5,1.0,2.4000000000000004,0.3428571428571429,0
Coimbatore,2020-05-16,0.8,0.8,1.7000000000000002,3.0,0.4285714285714285,0
Coimbatore,2020-05-17,1.5,1.5,2.8000000000000003,4.5,0.6428571428571429,0
Coimbatore,2020-05-18,1.3,1.3,3.6000000000000005,5.4,0.7714285714285714,0
Coimbatore,2020-05-19,0.9,0.9,3.7,5.5,0.7857142857142857,0
Coimbatore,2020-05-20,0.4,0.4,2.6,5.800000000000001,0.8285714285714286,0
Coimbatore,2020-05-21,0.0,0.0,1.3,5.4,0.7714285714285715,0
Coimbatore,2020-05-22,0.4,0.4,0.8,5.3,0.7571428571428571,0
Coimbatore,2020-05-23,0.2,0.2,0.6000000000000001,4.7,0.6714285714285715,0
Coimbatore,2020-05-24,0.4,0.4,1.0,3.6,0.5142857142857143,0
Coimbatore,2020-05-25,0.5,0.5,1.1,2.8,0.3999999999999999,0
Coimbatore,2020-05-26,0.9,0.9,1.8,2.8,0.3999999999999999,0
Coimbatore,2020-05-27,0.6,0.6,2.0,3.0,0.4285714285714285,0
Coimbatore,2020-05-28,4.1,4.1,5.6,7.1,1.0142857142857142,0
Coimbatore,2020-05-29,2.2,2.2,6.9,8.899999999999999,1.2714285714285711,0
Coimbatore,2020-05-30,0.3,0.3,6.6,9.0,1.2857142857142858,0
Coimbatore,2020-05-31,0.3,0.3,2.8000000000000003,8.9,1.2714285714285716,0
Coimbatore,2020-06-01,0.3,0.3,0.8999999999999999,8.7,1.2428571428571429,0
Coimbatore,2020-06-02,0.5,0.5,1.1,8.299999999999999,1.1857142857142855,0
Coimbatore,2020-06-03,1.5,1.5,2.3,9.2,1.3142857142857145,0
Coimbatore,2020-06-04,0.9,0.9,2.9,6.0,0.8571428571428571,0
Coimbatore,2020-06-05,1.0,1.0,3.4,4.8,0.6857142857142857,0
Coimbatore,2020-06-06,1.2,1.2,3.1,5.7,0.8142857142857143,0
Coimbatore,2020-06-07,15.8,15.8,18.0,21.200000000000003,3.028571428571429,0
Coimbatore,2020-06-08,0.0,0.0,17.0,20.9,2.9857142857142853,0
Coimbatore,2020-06-09,1.0,1.0,16.8,21.4,3.057142857142857,0
Coimbatore,2020-06-10,1.2,1.2,2.2,21.1,3.0142857142857147,0
Coimbatore,2020-06-11,1.0,1.0,3.2,21.200000000000003,3.028571428571429,0
Coimbatore,2020-06-12,21.3,21.3,23.5,41.5,5.928571428571429,0
Coimbatore,2020-06-13,2.3,2.3,24.6,42.6,6.085714285714286,0
Coimbatore,2020-06-14,0.4,0.4,24.0,27.200000000000003,3.885714285714286,0
Coimbatore,2020-06-15,0.0,0.0,2.7,27.200000000000003,3.885714285714286,0
Coimbatore,2020-06-16,0.1,0.1,0.5,26.300000000000004,3.7571428571428576,0
Coimbatore,2020-06-17,0.3,0.3,0.4,25.4,3.628571428571429,0
Coimbatore,2020-06-18,0.0,0.0,0.4,24.4,3.485714285714286,0
Coimbatore,2020-06-19,2.4,2.4,2.7,5.5,0.7857142857142857,0
Coimbatore,2020-06-20,1.4,1.4,3.8,4.6,0.6571428571428571,0
Coimbatore,2020-06-21,0.0,0.0,3.8,4.199999999999999,0.5999999999999999,0
Coimbatore,2020-06-22,2.3,2.3,3.6999999999999993,6.5,0.9285714285714286,0
Coimbatore,2020-06-23,0.1,0.1,2.3999999999999995,6.5,0.9285714285714286,0
Coimbatore,2020-06-24,7.0,7.0,9.4,13.2,1.8857142857142857,0
Coimbatore,2020-06-25,2.3,2.3,9.4,15.5,2.2142857142857144,0
Coimbatore,2020-06-26,6.2,6.2,15.5,19.3,2.757142857142857,0
Coimbatore,2020-06-27,0.0,0.0,8.5,17.900000000000002,2.5571428571428574,0
Coimbatore,2020-06-28,10.5,10.5,16.7,28.4,4.057142857142858,0
Coimbatore,2020-06-29,4.9,4.9,15.4,31.0,4.428571428571429,0
Coimbatore,2020-06-30,2.4,2.4,17.799999999999997,33.3,4.757142857142857,0
Coimbatore,2020-07-01,1.1,1.1,8.399999999999999,27.4,3.914285714285714,0
Coimbatore,2020-07-02,3.2,3.2,6.699999999999998,28.300000000000004,4.042857142857144,0
Coimbatore,2020-07-03,11.3,11.3,15.6,33.400000000000006,4.771428571428572,0
Coimbatore,2020-07-04,0.2,0.2,14.7,33.6,4.8,0
Coimbatore,2020-07-05,0.2,0.2,11.7,23.3,3.3285714285714287,0
Coimbatore,2020-07-06,0.2,0.2,0.6000000000000001,18.6,2.657142857142857,0
Coimbatore,2020-07-07,4.6,4.6,4.999999999999998,20.8,2.9714285714285715,0
Coimbatore,2020-07-08,9.7,9.7,14.499999999999996,29.4,4.2,0
Coimbatore,2020-07-09,9.5,9.5,23.8,35.7,5.1000000000000005,0
Coimbatore,2020-07-10,22.6,22.6,41.8,47.0,6.714285714285714,0
Coimbatore,2020-07-11,4.9,4.9,36.99999999999999,51.7,7.385714285714285,1
Coimbatore,2020-07-12,1.0,1.0,28.5,52.5,7.5,1
Coimbatore,2020-07-13,9.1,9.1,14.999999999999996,61.4,8.77142857142857,1
Coimbatore,2020-07-14,4.9,4.9,14.999999999999996,61.7,8.814285714285713,1
Coimbatore,2020-07-15,14.0,14.0,28.0,66.0,9.428571428571429,1
Coimbatore,2020-07-16,3.9,3.9,22.8,60.4,8.628571428571428,1
Coimbatore,2020-07-17,14.4,14.4,32.3,52.2,7.457142857142857,1
Coimbatore,2020-07-18,2.2,2.2,20.5,49.5,7.071428571428571,0
Coimbatore,2020-07-19,1.8,1.8,18.4,50.3,7.185714285714286,1
Coimbatore,2020-07-20,6.5,6.5,10.499999999999996,47.7,6.814285714285715,0
Coimbatore,2020-07-21,0.2,0.2,8.499999999999996,43.0,6.142857142857143,0
Coimbatore,2020-07-22,0.5,0.5,7.199999999999997,29.500000000000004,4.214285714285714,0
Coimbatore,2020-07-23,0.0,0.0,0.6999999999999964,25.6,3.6571428571428575,0
Coimbatore,2020-07-24,0.1,0.1,0.5999999999999964,11.3,1.6142857142857143,0
Coimbatore,2020-07-25,0.0,0.0,0.0999999999999964,9.1,1.3000000000000005,0
Coimbatore,2020-07-26,3.5,3.5,3.5999999999999965,10.8,1.542857142857143,0
Coimbatore,2020-07-27,2.3,2.3,5.799999999999996,6.6,0.9428571428571428,0
Coimbatore,2020-07-28,14.0,14.0,19.8,20.4,2.914285714285714,0
Coimbatore,2020-07-29,14.7,14.7,31.0,34.599999999999994,4.942857142857142,0
Coimbatore,2020-07-30,7.5,7.5,36.2,42.1,6.014285714285713,0
Coimbatore,2020-07-31,2.1,2.1,24.3,44.1,6.299999999999999,0
Coimbatore,2020-08-01,0.6,0.6,10.199999999999996,44.7,6.385714285714285,0
Coimbatore,2020-08-02,29.5,29.5,32.2,70.69999999999999,10.099999999999998,1
Coimbatore,2020-08-03,3.9,3.9,33.99999999999999,72.3,10.328571428571427,1
Coimbatore,2020-08-04,11.9,11.9,45.3,70.2,10.028571428571428,1
Coimbatore,2020-08-05,23.4,23.4,39.2,78.89999999999999,11.27142857142857,1
Coimbatore,2020-08-06,9.7,9.7,45.0,81.1,11.585714285714284,1
Coimbatore,2020-08-07,1.1,1.1,34.19999999999999,80.1,11.44285714285714,1
Coimbatore,2020-08-08,6.1,6.1,16.899999999999995,85.6,12.228571428571428,1
Coimbatore,2020-08-09,40.1,40.1,47.3,96.2,13.742857142857142,1
Coimbatore,2020-08-10,25.7,25.7,71.89999999999999,118.0,16.857142857142854,2
Coimbatore,2020-08-11,0.5,0.5,66.3,106.6,15.228571428571428,2
Coimbatore,2020-08-12,0.0,0.0,26.199999999999992,83.19999999999999,11.885714285714284,1
Coimbatore,2020-08-13,0.0,0.0,0.4999999999999929,73.5,10.5,1
Coimbatore,2020-08-14,0.0,0.0,0.0,72.39999999999999,10.342857142857142,1
Coimbatore,2020-08-15,0.0,0.0,0.0,66.3,9.471428571428572,1
Coimbatore,2020-08-16,0.0,0.0,0.0,26.199999999999992,3.7428571428571416,0
Coimbatore,2020-08-17,0.3,0.3,0.2999999999999929,0.7999999999999929,0.1142857142857132,0
Coimbatore,2020-08-18,0.7,0.7,0.9999999999999928,0.9999999999999928,0.1428571428571418,0
Coimbatore,2020-08-19,7.1,7.1,8.099999999999993,8.099999999999993,1.157142857142856,0
Coimbatore,2020-08-20,0.3,0.3,8.099999999999993,8.399999999999993,1.199999999999999,0
Coimbatore,2020-08-21,1.1,1.1,8.499999999999993,9.499999999999991,1.357142857142856,0
Coimbatore,2020-08-22,3.2,3.2,4.599999999999993,12.699999999999992,1.8142857142857127,0
Coimbatore,2020-08-23,7.2,7.2,11.499999999999991,19.89999999999999,2.8428571428571416,0
Coimbatore,2020-08-24,3.1,3.1,13.499999999999996,22.699999999999992,3.2428571428571416,0
Coimbatore,2020-08-25,0.0,0.0,10.299999999999994,21.999999999999996,3.142857142857142,0
Coimbatore,2020-08-26,0.3,0.3,3.399999999999993,15.199999999999994,2.1714285714285704,0
Coimbatore,2020-08-27,0.0,0.0,0.2999999999999929,14.899999999999991,2.128571428571428,0
Coimbatore,2020-08-28,0.0,0.0,0.2999999999999929,13.799999999999994,1.9714285714285704,0
Coimbatore,2020-08-29,0.2,0.2,0.1999999999999929,10.799999999999994,1.542857142857142,0
Coimbatore,2020-08-30,1.3,1.3,1.499999999999993,4.899999999999993,0.6999999999999991,0
Coimbatore,2020-08-31,3.6,3.6,5.0999999999999925,5.399999999999993,0.7714285714285705,0
Coimbatore,2020-09-01,10.1,10.1,14.999999999999991,15.499999999999991,2.214285714285713,0
Coimbatore,2020-09-02,16.7,16.7,30.399999999999988,31.89999999999999,4.557142857142856,0
Coimbatore,2020-09-03,2.2,2.2,28.99999999999999,34.099999999999994,4.871428571428571,0
Coimbatore,2020-09-04,3.8,3.8,22.69999999999999,37.89999999999999,5.414285714285713,0
Coimbatore,2020-09-05,1.4,1.4,7.39999999999999,39.09999999999999,5.585714285714284,0
Coimbatore,2020-09-06,3.4,3.4,8.599999999999989,41.19999999999999,5.885714285714284,0
Coimbatore,2020-09-07,0.1,0.1,4.899999999999989,37.69999999999999,5.385714285714284,0
Coimbatore,2020-09-08,1.4,1.4,4.89999999999999,28.999999999999996,4.1428571428571415,0
Coimbatore,2020-09-09,2.3,2.3,3.799999999999989,14.599999999999993,2.0857142857142845,0
Coimbatore,2020-09-10,12.6,12.6,16.29999999999999,24.999999999999996,3.5714285714285703,0
Coimbatore,2020-09-11,19.8,19.8,34.69999999999999,40.99999999999999,5.857142857142856,0
Coimbatore,2020-09-12,9.8,9.8,42.19999999999999,49.39999999999999,7.057142857142856,0
Coimbatore,2020-09-13,1.5,1.5,31.09999999999999,47.49999999999999,6.785714285714284,0
Coimbatore,2020-09-14,1.1,1.1,12.39999999999999,48.49999999999999,6.928571428571428,0
Coimbatore,2020-09-15,0.9,0.9,3.4999999999999893,47.99999999999999,6.857142857142856,0
Coimbatore,2020-09-16,3.6,3.6,5.599999999999989,49.29999999999999,7.042857142857142,0
Coimbatore,2020-09-17,1.0,1.0,5.499999999999989,37.69999999999999,5.385714285714284,0
Coimbatore,2020-09-18,0.0,0.0,4.599999999999989,17.899999999999995,2.5571428571428565,0
Coimbatore,2020-09-19,13.4,13.4,14.39999999999999,21.499999999999996,3.0714285714285703,0
Coimbatore,2020-09-20,35.1,35.1,48.49999999999999,55.1,7.871428571428571,1
Coimbatore,2020-09-21,15.3,15.3,63.8,69.3,9.9,1
Coimbatore,2020-09-22,4.6,4.6,54.99999999999999,72.99999999999999,10.428571428571429,1
Coimbatore,2020-09-23,0.1,0.1,19.999999999999996,69.5,9.928571428571429,1
Coimbatore,2020-09-24,2.4,2.4,7.0999999999999925,70.89999999999999,10.128571428571428,1
Coimbatore,2020-09-25,3.4,3.4,5.899999999999993,74.3,10.614285714285714,1
Coimbatore,2020-09-26,0.3,0.3,6.099999999999993,61.2,8.742857142857142,1
Coimbatore,2020-09-27,2.7,2.7,6.399999999999993,28.799999999999997,4.114285714285713,0
Coimbatore,2020-09-28,2.3,2.3,5.299999999999993,15.799999999999992,2.257142857142856,0
Coimbatore,2020-09-29,6.0,6.0,10.999999999999991,17.199999999999992,2.457142857142856,0
Coimbatore,2020-09-30,5.0,5.0,13.299999999999994,22.09999999999999,3.157142857142856,0
Coimbatore,2020-10-01,1.7,1.7,12.699999999999992,21.39999999999999,3.057142857142856,0
Coimbatore,2020-10-02,0.0,0.0,6.699999999999993,17.999999999999993,2.5714285714285703,0
Coimbatore,2020-10-03,0.0,0.0,1.6999999999999929,17.699999999999992,2.528571428571428,0
Coimbatore,2020-10-04,0.0,0.0,0.0,14.999999999999991,2.142857142857141,0
Coimbatore,2020-10-05,0.0,0.0,0.0,12.699999999999992,1.8142857142857127,0
Coimbatore,2020-10-06,2.9,2.9,2.899999999999993,9.599999999999993,1.3714285714285703,0
Coimbatore,2020-10-07,4.2,4.2,7.0999999999999925,8.799999999999994,1.2571428571428562,0
Coimbatore,2020-10-08,22.3,22.3,29.39999999999999,29.399999999999995,4.199999999999999,0
Coimbatore,2020-10-09,7.6,7.6,34.099999999999994,36.99999999999999,5.285714285714285,0
Coimbatore,2020-10-10,3.3,3.3,33.2,40.3,5.757142857142857,0
Coimbatore,2020-10-11,3.0,3.0,13.899999999999997,43.3,6.185714285714285,0
Coimbatore,2020-10-12,4.5,4.5,10.799999999999995,47.8,6.828571428571428,0
Coimbatore,2020-10-13,7.2,7.2,14.699999999999996,52.1,7.442857142857142,1
Coimbatore,2020-10-14,0.5,0.5,12.199999999999996,48.39999999999999,6.914285714285713,0
Coimbatore,2020-10-15,0.9,0.9,8.599999999999996,27.0,3.8571428571428568,0
Coimbatore,2020-10-16,2.1,2.1,3.4999999999999964,21.5,3.071428571428572,0
Coimbatore,2020-10-17,8.5,8.5,11.499999999999996,26.7,3.8142857142857136,0
Coimbatore,2020-10-18,6.9,6.9,17.499999999999996,30.6,4.371428571428571,0
Coimbatore,2020-10-19,2.9,2.9,18.3,29.0,4.142857142857142,0
Coimbatore,2020-10-20,3.5,3.5,13.299999999999995,25.3,3.614285714285714,0
Coimbatore,2020-10-21,2.6,2.6,8.999999999999996,27.4,3.914285714285714,0
Coimbatore,2020-10-22,0.0,0.0,6.099999999999996,26.5,3.785714285714285,0
Coimbatore,2020-10-23,0.0,0.0,2.5999999999999965,24.4,3.4857142857142853,0
Coimbatore,2020-10-24,0.0,0.0,0.0,15.899999999999997,2.271428571428571,0
Coimbatore,2020-10-25,0.0,0.0,0.0,8.999999999999996,1.2857142857142851,0
Coimbatore,2020-10-26,0.8,0.8,0.7999999999999965,6.899999999999996,0.9857142857142852,0
Coimbatore,2020-10-27,3.7,3.7,4.4999999999999964,7.099999999999996,1.0142857142857138,0
Coimbatore,2020-10-28,0.1,0.1,4.599999999999996,4.599999999999997,0.6571428571428567,0
Coimbatore,2020-10-29,15.3,15.3,19.1,19.9,2.8428571428571425,0
Coimbatore,2020-10-30,0.4,0.4,15.8,20.3,2.8999999999999995,0
Coimbatore,2020-10-31,1.0,1.0,16.699999999999996,21.3,3.0428571428571423,0
Coimbatore,2020-11-01,2.0,2.0,3.3999999999999964,23.3,3.3285714285714283,0
Coimbatore,2020-11-02,3.9,3.9,6.899999999999997,26.399999999999995,3.771428571428571,0
Coimbatore,2020-11-03,6.4,6.4,12.299999999999995,29.1,4.157142857142857,0
Coimbatore,2020-11-04,7.0,7.0,17.299999999999997,35.99999999999999,5.1428571428571415,0
Coimbatore,2020-11-05,24.1,24.1,37.5,44.8,6.4,0
Coimbatore,2020-11-06,6.0,6.0,37.1,50.400000000000006,7.200000000000001,1
Coimbatore,2020-11-07,2.5,2.5,32.6,51.900000000000006,7.4142857142857155,1
Coimbatore,2020-11-08,7.6,7.6,16.1,57.5,8.214285714285714,1
Coimbatore,2020-11-09,2.4,2.4,12.5,55.99999999999999,7.999999999999999,1
Coimbatore,2020-11-10,0.0,0.0,10.0,49.6,7.0857142857142845,0
Coimbatore,2020-11-11,0.0,0.0,2.4,42.6,6.0857142857142845,0
Coimbatore,2020-11-12,4.5,4.5,4.5,23.0,3.285714285714285,0
Coimbatore,2020-11-13,17.8,17.8,22.3,34.8,4.971428571428571,0
Coimbatore,2020-11-14,1.3,1.3,23.6,33.599999999999994,4.799999999999999,0
Coimbatore,2020-11-15,9.0,9.0,28.1,35.0,5.0,0
Coimbatore,2020-11-16,25.3,25.3,35.6,57.9,8.27142857142857,1
Coimbatore,2020-11-17,18.8,18.8,53.10000000000001,76.7,10.957142857142856,1
Coimbatore,2020-11-18,17.3,17.3,61.400000000000006,94.0,13.428571428571429,1
Coimbatore,2020-11-19,4.5,4.5,40.6,94.0,13.428571428571429,1
Coimbatore,2020-11-20,0.8,0.8,22.6,77.0,11.0,1
Coimbatore,2020-11-21,0.0,0.0,5.3,75.7,10.814285714285717,1
Coimbatore,2020-11-22,0.0,0.0,0.8,66.69999999999999,9.528571428571428,1
Coimbatore,2020-11-23,0.0,0.0,0.0,41.39999999999999,5.914285714285713,0
Coimbatore,2020-11-24,0.0,0.0,0.0,22.6,3.228571428571428,0
Coimbatore,2020-11-25,0.0,0.0,0.0,5.299999999999996,0.7571428571428566,0
Coimbatore,2020-11-26,5.9,5.9,5.9,6.699999999999997,0.9571428571428566,0
Coimbatore,2020-11-27,15.3,15.3,21.200000000000003,21.2,3.028571428571428,0
Coimbatore,2020-11-28,2.3,2.3,23.5,23.5,3.3571428571428568,0
Coimbatore,2020-11-29,2.6,2.6,20.200000000000003,26.1,3.728571428571428,0
Coimbatore,2020-11-30,0.0,0.0,4.9,26.1,3.728571428571428,0
Coimbatore,2020-12-01,0.0,0.0,2.6,26.1,3.728571428571428,0
Coimbatore,2020-12-02,0.0,0.0,0.0,26.1,3.728571428571428,0
Coimbatore,2020-12-03,32.8,32.8,32.8,52.99999999999999,7.57142857142857,1
Coimbatore,2020-12-04,45.9,45.9,78.69999999999999,83.6,11.94285714285714,1
Coimbatore,2020-12-05,7.9,7.9,86.6,89.2,12.742857142857144,1
Coimbatore,2020-12-06,8.2,8.2,62.0,94.79999999999998,13.54285714285714,1
Coimbatore,2020-12-07,47.0,47.0,63.1,141.79999999999998,20.257142857142856,2
Coimbatore,2020-12-08,7.1,7.1,62.3,148.89999999999998,21.27142857142857,2
Coimbatore,2020-12-09,0.1,0.1,54.2,149.0,21.285714285714285,2
Coimbatore,2020-12-10,0.7,0.7,7.899999999999999,116.9,16.7,2
Coimbatore,2020-12-11,0.0,0.0,0.7999999999999999,71.0,10.142857142857142,1
Coimbatore,2020-12-12,0.1,0.1,0.7999999999999999,63.2,9.028571428571428,1
Coimbatore,2020-12-13,0.0,0.0,0.1,55.0,7.857142857142857,1
Coimbatore,2020-12-14,0.1,0.1,0.2,8.1,1.157142857142857,0
Coimbatore,2020-12-15,0.0,0.0,0.1,1.0,0.1428571428571428,0
Coimbatore,2020-12-16,3.5,3.5,3.6,4.4,0.6285714285714287,0
Coimbatore,2020-12-17,16.6,16.6,20.1,20.3,2.9,0
Coimbatore,2020-12-18,1.7,1.7,21.8,22.0,3.142857142857143,0
Coimbatore,2020-12-19,0.8,0.8,19.1,22.7,3.242857142857143,0
Coimbatore,2020-12-20,0.0,0.0,2.5,22.7,3.242857142857143,0
Coimbatore,2020-12-21,0.0,0.0,0.8,22.6,3.2285714285714286,0
Coimbatore,2020-12-22,0.6,0.6,0.6,23.200000000000003,3.3142857142857145,0
Coimbatore,2020-12-23,0.3,0.3,0.8999999999999999,20.0,2.857142857142857,0
Coimbatore,2020-12-24,0.0,0.0,0.8999999999999999,3.4,0.4857142857142857,0
Coimbatore,2020-12-25,0.0,0.0,0.3,1.7,0.2428571428571428,0
Coimbatore,2020-12-26,0.0,0.0,0.0,0.8999999999999999,0.1285714285714285,0
Coimbatore,2020-12-27,0.0,0.0,0.0,0.8999999999999999,0.1285714285714285,0
Coimbatore,2020-12-28,0.0,0.0,0.0,0.8999999999999999,0.1285714285714285,0
Coimbatore,2020-12-29,1.0,1.0,1.0,1.2999999999999998,0.1857142857142857,0
Coimbatore,2020-12-30,1.5,1.5,2.5,2.5,0.3571428571428571,0
Coimbatore,2020-12-31,14.8,14.8,17.3,17.3,2.4714285714285715,0
Coimbatore,2021-01-01,1.0,1.0,17.3,18.3,2.6142857142857143,0
Coimbatore,2021-01-02,0.2,0.2,16.0,18.5,2.642857142857143,0
Coimbatore,2021-01-03,1.6,1.6,2.8,20.1,2.8714285714285714,0
Coimbatore,2021-01-04,9.4,9.4,11.2,29.5,4.214285714285714,0
Coimbatore,2021-01-05,2.5,2.5,13.500000000000002,31.0,4.428571428571429,0
Coimbatore,2021-01-06,5.2,5.2,17.1,34.7,4.957142857142857,0
Coimbatore,2021-01-07,1.0,1.0,8.7,20.9,2.985714285714286,0
Coimbatore,2021-01-08,9.4,9.4,15.6,29.3,4.185714285714286,0
Coimbatore,2021-01-09,5.7,5.7,16.1,34.800000000000004,4.971428571428572,0
Coimbatore,2021-01-10,10.4,10.4,25.500000000000004,43.6,6.228571428571429,0
Coimbatore,2021-01-11,8.6,8.6,24.700000000000003,42.8,6.114285714285715,0
Coimbatore,2021-01-12,5.9,5.9,24.9,46.2,6.6000000000000005,0
Coimbatore,2021-01-13,7.1,7.1,21.6,48.1,6.871428571428572,0
Coimbatore,2021-01-14,0.4,0.4,13.4,47.5,6.785714285714286,0
Coimbatore,2021-01-15,5.0,5.0,12.5,43.1,6.1571428571428575,0
Coimbatore,2021-01-16,1.5,1.5,6.9,38.9,5.557142857142857,0
Coimbatore,2021-01-17,0.2,0.2,6.7,28.7,4.1,0
Coimbatore,2021-01-18,0.0,0.0,1.7,20.1,2.8714285714285714,0
Coimbatore,2021-01-19,0.0,0.0,0.2,14.2,2.0285714285714285,0
Coimbatore,2021-01-20,0.0,0.0,0.0,7.1000000000000005,1.0142857142857145,0
Coimbatore,2021-01-21,0.3,0.3,0.3,7.0,1.0,0
Coimbatore,2021-01-22,0.7,0.7,1.0,2.7,0.3857142857142857,0
Coimbatore,2021-01-23,1.4,1.4,2.4,2.6,0.3714285714285714,0
Coimbatore,2021-01-24,0.0,0.0,2.1,2.3999999999999995,0.3428571428571428,0
Coimbatore,2021-01-25,0.1,0.1,1.5,2.5,0.3571428571428571,0
Coimbatore,2021-01-26,0.0,0.0,0.1,2.5,0.3571428571428571,0
Coimbatore,2021-01-27,0.0,0.0,0.1,2.5,0.3571428571428571,0
Coimbatore,2021-01-28,0.0,0.0,0.0,2.2,0.3142857142857142,0
Coimbatore,2021-01-29,0.0,0.0,0.0,1.5,0.2142857142857142,0
Coimbatore,2021-01-30,0.0,0.0,0.0,0.1,0.0142857142857142,0
Coimbatore,2021-01-31,0.0,0.0,0.0,0.1,0.0142857142857142,0
Coimbatore,2021-02-01,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-02,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-03,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-04,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-05,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-06,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-07,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-08,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-09,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-10,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-11,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-12,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-13,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-14,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-15,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-02-16,0.8,0.8,0.8,0.8,0.1142857142857143,0
Coimbatore,2021-02-17,0.2,0.2,1.0,1.0,0.1428571428571428,0
Coimbatore,2021-02-18,0.3,0.3,1.3,1.3,0.1857142857142857,0
Coimbatore,2021-02-19,0.0,0.0,0.5,1.3,0.1857142857142857,0
Coimbatore,2021-02-20,6.0,6.0,6.3,7.3,1.042857142857143,0
Coimbatore,2021-02-21,3.7,3.7,9.7,11.0,1.5714285714285714,0
Coimbatore,2021-02-22,2.3,2.3,12.0,13.3,1.9,0
Coimbatore,2021-02-23,0.7,0.7,6.7,13.2,1.8857142857142857,0
Coimbatore,2021-02-24,0.0,0.0,3.0,13.0,1.8571428571428568,0
Coimbatore,2021-02-25,0.0,0.0,0.7,12.7,1.8142857142857145,0
Coimbatore,2021-02-26,0.0,0.0,0.0,12.7,1.8142857142857145,0
Coimbatore,2021-02-27,0.0,0.0,0.0,6.7,0.9571428571428572,0
Coimbatore,2021-02-28,0.0,0.0,0.0,3.0,0.4285714285714285,0
Coimbatore,2021-03-01,0.0,0.0,0.0,0.7,0.0999999999999999,0
Coimbatore,2021-03-02,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-03,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-04,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-05,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-06,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-07,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-08,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-09,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-10,2.4,2.4,2.4,2.4,0.3428571428571428,0
Coimbatore,2021-03-11,5.7,5.7,8.1,8.1,1.157142857142857,0
Coimbatore,2021-03-12,0.0,0.0,8.100000000000001,8.100000000000001,1.1571428571428573,0
Coimbatore,2021-03-13,0.0,0.0,5.7,8.100000000000001,1.1571428571428573,0
Coimbatore,2021-03-14,0.0,0.0,0.0,8.100000000000001,1.1571428571428573,0
Coimbatore,2021-03-15,0.0,0.0,0.0,8.100000000000001,1.1571428571428573,0
Coimbatore,2021-03-16,0.0,0.0,0.0,8.100000000000001,1.1571428571428573,0
Coimbatore,2021-03-17,0.0,0.0,0.0,5.7,0.8142857142857143,0
Coimbatore,2021-03-18,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-19,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-20,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-21,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-22,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-23,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-24,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-25,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-26,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-27,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-28,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-29,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-30,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-03-31,0.0,0.0,0.0,0.0,0.0,0
Coimbatore,2021-04-01,0.3,0.3,0.3000000000000009,0.3000000000000009,0.0428571428571429,0
Coimbatore,2021-04-02,0.0,0.0,0.3000000000000009,0.3000000000000009,0.0428571428571429,0
Coimbatore,2021-04-03,0.0,0.0,0.3000000000000009,0.3000000000000009,0.0428571428571429,0
Coimbatore,2021-04-04,0.0,0.0,0.0,0.3000000000000009,0.0428571428571429,0
